index,path,x,y,source_field,source_value,target_field,target_value,type
2, 3, 492.11697840765567, 477.9461356635718, Finistère, 12, 131I, 0, ribbon 
2, 4, 496.45668925954254, 454.9851606837621, Finistère, 12, 131I, 0, ribbon 
2, 5, 499.1130964782238, 434.61288384362445, Finistère, 12, 131I, 0, ribbon 
2, 6, 500.08620006369944, 416.8293051431588, Finistère, 12, 131I, 0, ribbon 
2, 7, 499.3760000159695, 401.6344245823652, Finistère, 12, 131I, 0, ribbon 
2, 8, 496.98249633503394, 389.0282421612436, Finistère, 12, 131I, 0, ribbon 
2, 9, 492.9056890208928, 379.010757879794, Finistère, 12, 131I, 0, ribbon 
2, 10, 488.7434155259957, 373.19647782286665, Finistère, 12, 131I, 0, ribbon 
2, 11, 485.4425341440209, 370.1292592868959, Finistère, 12, 131I, 0, ribbon 
2, 12, 481.72082685374477, 367.70921528584313, Finistère, 12, 131I, 0, ribbon 
2, 13, 477.57829365516716, 365.9363458197084, Finistère, 12, 131I, 0, ribbon 
2, 14, 470.5754452792356, 364.4904938734775, Finistère, 12, 131I, 0, ribbon 
2, 15, 459.76542343227203, 364.827802150716, Finistère, 12, 131I, 0, ribbon 
2, 16, 447.27209795210285, 367.7538085676266, Finistère, 12, 131I, 0, ribbon 
2, 17, 433.095468838728, 373.2685131242091, Finistère, 12, 131I, 0, ribbon 
2, 18, 417.2355360921475, 381.37191582046376, Finistère, 12, 131I, 0, ribbon 
2, 19, 399.69229971236155, 392.0640166563904, Finistère, 12, 131I, 0, ribbon 
2, 20, 380.46575969936987, 405.344815631989, Finistère, 12, 131I, 0, ribbon 
2, 21, 370.2212508304219, 412.95597692216535, Finistère, 12, 131I, 0, ribbon 
2, 22, 380.4732776569301, 405.3464397114289, Finistère, 12, 131I, 0, ribbon 
2, 23, 399.759961330404, 392.0786333713496, Finistère, 12, 131I, 0, ribbon 
2, 24, 417.4234850311544, 381.4125178064616, Finistère, 12, 131I, 0, ribbon 
2, 25, 433.4638487591815, 373.348093016765, Finistère, 12, 131I, 0, ribbon 
2, 26, 447.8810525144851, 367.8853590022597, Finistère, 12, 131I, 0, ribbon 
2, 27, 460.67509629706524, 365.0243157629458, Finistère, 12, 131I, 0, ribbon 
2, 28, 471.84598010692207, 364.7649632988232, Finistère, 12, 131I, 0, ribbon 
