VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 40 - OSIRIS Batiments 633 et 635;Dechets FA divers vinyles (17 m3 );FMA-VC;DIV3-05;17;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 40 - OSIRIS Batiments 633 et 635;Dechets solides compactables (3,6 m3 - 0,80019 t - 18 Futs);FMA-VC;F3-01c;2,304;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 40 - OSIRIS Batiments 633 et 635;Paniers Cobalt (0,0138 t );MA-VL;DIV2-05;0,0138;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 40 - OSIRIS Batiments 633 et 635;Paniers Hafnium (0,1 t );FMA-VC;DIV3-05;0,1;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 40 - OSIRIS Batiments 633 et 635;Reflecteurs en beryllium irradies (0,5 t );MA-VL;DIV2-05;0,5;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 49 - Batiment 459;Dechets divers FA conditionnes en caisson 5 m3 (10 m3 - 3,099 t - 2 Caissons);FMA-VC;F3-5-06;10;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 49 - Batiment 459;Dechets solides compactables (Cellule 6) (1,8 m3 - 0,21248 t - 9 Futs);FMA-VC;F3-01c;1,152;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 50 - Batiments 605 et 625;Dechets solides compactables (0,4 m3 - 0,0768 t - 2 Futs);FMA-VC;F3-01c;0,256;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 50 - Batiments 605 et 625;Dechets solides non compactables (7L) (30,28 m3 - 36,849 t - 12 Unites);FMA-VC;F3-5-06;30,28;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co, 63Ni, 90Sr, 137Cs, 238Pu
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides compactables - Exploitation (2,2 m3 - 11 Futs);FMA-VC;F3-01c;1,408;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides compactables - ITD (83,2 m3 - 416 Futs);FMA-VC;F3-01c;53,248;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides issus d'operations d'assainissement-demantelement : 4 echangeurs et 2 filtres provenant des reacteurs EL2 et EL3, entreposes en fosse au batiment 114 (43 m3 - 6 Unites);FMA-VC;DIV3-05;89,999;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides non compactables (1,4 m3 - 12 Futs);FMA-VC;DIV3-05;1,4;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides non compactables en caissons 5 m3 - Exploitation (5 m3 - 2,42 t - 1 Caisson);FMA-VC;F3-5-06;5;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides non compactables en caissons 5 m3 - ITD (10 m3 - 2 Caissons);FMA-VC;F3-5-06;10;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°1;Dechets solides compactables (0,7 m3 - 4 Futs);FMA-VC;F3-01c;0,448;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°1;Dechets solides non compactables (0,62 m3 );FMA-VC;DIV3-05;0,62;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°105 : ADEC Batiment 463;Dechets solides FA en caissons (85 m3 - 108,002 t - 9 Caissons);FMA-VC;DIV3-05;85;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°109;Dechets solides non compactables (0,2 m3 );FMA-VC;DIV3-05;0,2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°128;Dechets solides compactables (0,2 m3 - 1 Fut);FMA-VC;F3-01c;0,128;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C, 36Cl, 137Cs, 226Ra
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°21;Dechets solides non compactables (2 Unites);FMA-VC;DIV3-05;2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°27;Dechets solides compactables (3,2 m3 - 16 Futs);FMA-VC;F3-01c;2,048;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs, 238U, 241Am
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°75;Dechets solides divers compactables FA (1 m3 - 0,2866 t - 5 Futs);FMA-VC;F3-01c;0,64;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides FMA;Installation n°84;Dechets solides compactables (2 m3 - 0,3 t - 10 Futs);FMA-VC;F3-01c;1,28;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 137Cs, 133Ba, 152Eu, 241Am
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 101 - Batiment 541;Dechets solides incinerables (0,2 m3 - 1 Fut);FMA-VC;F3-7-01;0,0158;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 101 - Batiment 541;Resines echangeuses d'ions (Eau circuit primaire) (0,24 m3 - 4 Futs);FMA-VC;F3-7-01;0,01896;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C, 55Fe, 60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 35 - Batiments 387 et 393;Dechets solides incinerables (1,4 m3 - 7 Futs);FMA-VC;F3-7-01;0,1106;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 40 - OSIRIS Batiments 633 et 635;Dechets solides incinerables (4 m3 - 0,805 t - 20 Futs);FMA-VC;F3-7-01;0,316;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 49 - Batiment 459;Dechets solides incinerables (2,4 m3 - 0,40704 t - 12 Futs);FMA-VC;F3-7-01;0,1896;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 49 - Batiment 459;Dechets solides incinerables (Cellule 6) (1,2 m3 - 0,1478 t - 6 Futs);FMA-VC;F3-7-01;0,0948;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 50 - Batiments 605 et 625;Dechets solides incinerables (2,6 m3 - 0,5836 t - 13 Futs);FMA-VC;F3-7-01;0,2054;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 72 - Batiments 108, 114, 116, 120;Dechets solides incinerables - Exploitation (0,4 m3 - 2 Futs);FMA-VC;F3-7-01;0,0316;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 72 - Batiments 108, 114, 116, 120;Dechets solides incinerables - ITD (25,6 m3 - 128 Futs);FMA-VC;F3-7-01;2,0224;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);INB 72 - Batiments 108, 114, 116, 120;Resines echangeuses d'ions (37,2 m3 - 186 Futs);FMA-VC;F3-7-01;2,9388;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°1;Resines echangeuses d'ions (0,06 m3 - 1 Fut);FMA-VC;F3-7-01;0,00474;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 63Ni, 90Sr, 99Tc
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°105 : ADEC Batiment 463;Dechets FA putrescibles (0,1 m3 );FMA-VC;F3-7-01;0,0079;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°16;Dechets solides incinerables (0,12 m3 - 1 Fut);FMA-VC;F3-7-01;0,00948;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°209;Dechets solides incinerables (1,2 m3 - 0,108 t - 2 Unites);FMA-VC;F3-7-01;0,0948;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°27;Dechets solides incinerables (0,6 m3 );FMA-VC;F3-7-01;0,0474;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs, 238U, 241Am
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°62;Dechets solides incinerables (0,1 m3 - 0,015 t - 1 Fut);FMA-VC;F3-7-01;0,0079;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°68;Dechets solides incinerables (0,5 m3 );FMA-VC;F3-7-01;0,0395;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°75;Dechets solides incinerables (2 m3 - 0,4978 t - 10 Futs);FMA-VC;F3-7-01;0,158;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°75;Fioles de liquides scintillants contaminees 3H/14C (0,012 m3 - 0,01 t - 500 Fioles);FMA-VC;F3-7-01;0,000948;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides incinerables (via CENTRACO);Installation n°84;Resines echangeuses d'ions (0,84 m3 - 0,4 t - 7 Futs);FMA-VC;F3-7-01;0,06636;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;22Na, 60Co, 65Zn, 58Co, 46Sc
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 101 - Batiment 541;Dechets solides non compactables (9,9 m3 - 2,905 t - 9 Unites);TFA;TFA-05;9,9;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;14C, 55Fe, 60Co, 63Ni
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 35 - Batiments 387 et 393;Dechets solides compactables (8 m3 - 8 Unites);TFA;TFA-05;5,12;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 35 - Batiments 387 et 393;Dechets solides non compactables (16,09 m3 - 17 Unites);TFA;TFA-05;16,09;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 40 - OSIRIS Batiments 633 et 635;Dechets solides compactables (16 m3 - 1,221 t - 16 GRVS);TFA;TFA-05;10,24;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 40 - OSIRIS Batiments 633 et 635;Dechets solides non compactables (26,87 m3 - 1,3605 t );TFA;TFA-05;26,87;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 49 - Batiment 459;Dechets solides compactables (22 m3 - 1,5717 t - 22 GRVS);TFA;TFA-05;14,08;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 49 - Batiment 459;Dechets solides compactables (Cellule 6) (4,8 m3 - 1,038 t - 24 Futs);TFA;TFA-05;3,072;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 49 - Batiment 459;Dechets solides compactables (Cellule 7) (6,2 m3 - 0,5786 t - 25 Unites);TFA;TFA-05;3,968;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 226Ra, 241Am
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 49 - Batiment 459;Dechets solides non compactables (43,29 m3 - 34,945 t - 49 Unites);TFA;TFA-05;43,29;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 49 - Batiment 459;Dechets solides non compactables (Cellule 6) (0,1 m3 - 2 Unites);TFA;TFA-05;0,1;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 49 - Batiment 459;Dechets solides non compactables (Cellule 7) (11,2 m3 - 0,51657 t - 83 Unites);TFA;TFA-05;11,2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 226Ra, 241Am
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 50 - Batiments 605 et 625;Dechets solides compactables (16 m3 - 1,077 t - 16 GRVS);TFA;TFA-05;10,24;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 50 - Batiments 605 et 625;Dechets solides non compactables (14,73 m3 - 16,88 t - 12 Unites);TFA;TFA-05;14,73;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides compactables (17,84 m3 - 46 Unites);TFA;TFA-05;11,4176;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;INB 72 - Batiments 108, 114, 116, 120;Dechets solides non compactables (38,3 m3 - 197 Unites);TFA;TFA-05;38,3;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°1;Dechets solides compactables (7,1 m3 );TFA;TFA-05;4,544;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°1;Dechets solides non compactables (3,396 m3 - 1,56 t - 37 Unites);TFA;TFA-05;3,396;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°105 : ADEC Batiment 463;Dechets solides compactables (25,375 m3 - 1,956 t - 29 GRVS);TFA;TFA-05;16,24;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co, 90Sr, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°105 : ADEC Batiment 463;Dechets solides non compactables (123,268 m3 - 86,791 t - 52 Unites);TFA;TFA-05;123,268;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°105 : CRETFA Batiment 156;Dechets solides compactables (8,675 m3 - 1,461 t - 13 Unites);TFA;TFA-05;5,552;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°105 : CRETFA Batiment 156;Dechets solides divers TFA (renovation bat. 156) (20,95 m3 );TFA;TFA-05;20,95;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°105 : CRETFA Batiment 156;Dechets solides non compactables (50,93 m3 - 33,7424 t - 31 Unites);TFA;TFA-05;50,93;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°109;Dechets solides compactables (3,8 m3 - 0,59 t - 4 GRVS);TFA;TFA-05;2,432;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°109;Dechets solides non compactables (5,525 m3 - 2,671 t );TFA;TFA-05;5,525;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°109;DEEE (0,0056 t - 1 Moteur);TFA;TFA-05;0,0056;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°112;Dechets solides non compactables (9 m3 - 18 Unites);TFA;TFA-05;9;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°126 (IRSN);Dechets solides compactables (2,602 m3 - 22 Unites);TFA;TFA-06;1,66528;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;232Th, 238U, 239Pu
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°126 (IRSN);Dechets solides non compactables (0,64 m3 - 9 Unites);TFA;TFA-06;0,64;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 90Sr, 137Cs, 239Pu, 90Y
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°128;Dechets solides compactables (3,934 m3 - 0,514 t - 16 Unites);TFA;TFA-05;2,51776;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C, 36Cl, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°128;Dechets solides non compactables (2,497 m3 );TFA;TFA-05;2,497;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 14C, 36Cl, 63Ni, 137Cs
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°142;Dechets amiantes (0,8 m3 - 0,8 t - 6 Unites);TFA;TFA-05;0,8;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°142;Dechets solides divers (0,15 m3 - 0,022 t - 1 Fut);TFA;TFA-05;0,15;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;152Eu
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°145;Dechets non compactables (0,135 m3 - 0,05475 t );TFA;TFA-05;0,135;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;ND
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°145;Dechets solides compactables (0,62 m3 - 0,1251 t );TFA;TFA-05;0,3968;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;U
SACLAY;91;91534;CEA CIVIL - CENTRE DE SACLAY;Dechets solides TFA;Installation n°146;Dechets solides compactables (0,165 m3 - 3 Filtres);TFA;TFA-05;0,1056;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
